"subject","subjectType","predicate","object","objectType","sourceDoc","sourceSection","sourcePage","sourceQuote","qualifiers","confidence"
"Claim:PVInvestmentCostShare","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","bei solaren Freianlagen mit 45 Cent/kWh (= 86%) und bei Dachan￾lagen mit 54 Cent/kWh (= 87%)","{""normalizedKey"":""Claim::PVInvestmentCostShare"",""relevance"":""supporting""}","high"
"Claim:PVInvestmentCostShare","Claim","HAS_VALUE","Quantity:PVFreianlageInvestment_45_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","45 Cent/kWh","{""normalizedKey"":""QuantityValue::PVFreianlageInvestment_45_cent_per_kWh"",""value"":45,""unit"":""Cent/kWh"",""type"":""investment_cost_component""}","high"
"Claim:PVInvestmentCostShare","Claim","HAS_VALUE","Quantity:PVFreianlageInvestmentShare_86_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","(= 86%)","{""normalizedKey"":""QuantityValue::PVFreianlageInvestmentShare_86_pct"",""value"":86,""unit"":""%"",""type"":""cost_share_investment""}","high"
"Claim:PVInvestmentCostShare","Claim","HAS_VALUE","Quantity:PVDachInvestment_54_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","54 Cent/kWh","{""normalizedKey"":""QuantityValue::PVDachInvestment_54_cent_per_kWh"",""value"":54,""unit"":""Cent/kWh"",""type"":""investment_cost_component""}","high"
"Claim:PVInvestmentCostShare","Claim","HAS_VALUE","Quantity:PVDachInvestmentShare_87_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","(= 87%)","{""normalizedKey"":""QuantityValue::PVDachInvestmentShare_87_pct"",""value"":87,""unit"":""%"",""type"":""cost_share_investment""}","high"
"EconomicInstrument:CO2-Zertifikate","EconomicInstrument","DEFINED_IN","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","In der EU werden seit kurzem Zertifikate für CO2-Emissionen bei der \nStromerzeugung gehandelt.","{""normalizedKey"":""EconomicInstrument::Zertifikate für CO2-Emissionen""}","high"
"Claim:CO2CertificatePrice8Effects","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","Bei einem moderaten Zertifikatspreis von 8 €/t CO2 er￾höhen sich in den fossilen Kraftwerken die o. a. Stromerzeugungskosten bereits \nmerklich, bei der Braunkohle (BK) um 0,7 Cent/kWh, bei der Steinkohle (SK) um 0,6 \nund bei Erdgas (GuD) um 0,3 Cent/kWh.","{""normalizedKey"":""Claim::CO2CertificatePrice8Effects"",""relevance"":""core""}","high"
"Claim:CO2CertificatePrice8Effects","Claim","ABOUT","EconomicInstrument:CO2-Zertifikate","EconomicInstrument","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","Zertifikate für CO2-Emissionen","{""normalizedKey"":""EconomicInstrument::Zertifikate für CO2-Emissionen""}","high"
"Claim:CO2CertificatePrice8Effects","Claim","HAS_VALUE","Quantity:CO2CertificatePrice_8_EUR_per_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","8 €/t CO2","{""normalizedKey"":""QuantityValue::CO2CertificatePrice_8_EUR_per_t"",""value"":8,""unit"":""€/t CO2"",""type"":""co2_certificate_price""}","high"
"Claim:CO2CertificatePrice8_LigniteIncrease","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","bei der Braunkohle (BK) um 0,7 Cent/kWh","{""normalizedKey"":""Claim::CO2CertificatePrice8_LigniteIncrease"",""relevance"":""core""}","high"
"Claim:CO2CertificatePrice8_LigniteIncrease","Claim","ABOUT","Braunkohle-KW","EnergySystem","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","Braunkohle (BK)","{""normalizedKey"":""EnergySystem::Braunkohle-KW""}","high"
"Claim:CO2CertificatePrice8_LigniteIncrease","Claim","HAS_VALUE","Quantity:LigniteCostIncrease_0_7_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","67","um 0,7 Cent/kWh","{""normalizedKey"":""QuantityValue::LigniteCostIncrease_0_7_cent_per_kWh"",""value"":0.7,""unit"":""Cent/kWh"",""type"":""cost_increase_due_to_co2_certificates""}","high"
"Claim:CO2CertificatePrice38_LigniteCostTo6_3","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","ein hoher Zertifikatspreis von 38 €/t CO2 zu einem drastischen \nAnstieg der Stromerzeugungskosten führen kann, der bei der Braunkohle von 2,9 \nCent/kWh um 3,4 auf dann 6,3 Cent/kWh geschätzt wird.","{""normalizedKey"":""Claim::CO2CertificatePrice38_LigniteCostTo6_3"",""relevance"":""core"",""claimType"":""estimate""}","high"
"Claim:CO2CertificatePrice38_LigniteCostTo6_3","Claim","HAS_VALUE","Quantity:CO2CertificatePrice_38_EUR_per_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","38 €/t CO2","{""normalizedKey"":""QuantityValue::CO2CertificatePrice_38_EUR_per_t"",""value"":38,""unit"":""€/t CO2"",""type"":""co2_certificate_price""}","high"
"Claim:CO2CertificatePrice38_LigniteCostTo6_3","Claim","HAS_VALUE","Quantity:LigniteCostBase_2_9_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","von 2,9 \nCent/kWh","{""normalizedKey"":""QuantityValue::LigniteCostBase_2_9_cent_per_kWh"",""value"":2.9,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost""}","high"
"Claim:CO2CertificatePrice38_LigniteCostTo6_3","Claim","HAS_VALUE","Quantity:LigniteCostIncrease_3_4_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","um 3,4","{""normalizedKey"":""QuantityValue::LigniteCostIncrease_3_4_cent_per_kWh"",""value"":3.4,""unit"":""Cent/kWh"",""type"":""cost_increase_due_to_co2_certificates""}","high"
"Claim:CO2CertificatePrice38_LigniteCostTo6_3","Claim","HAS_VALUE","Quantity:LigniteCostNew_6_3_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","6,3 Cent/kWh","{""normalizedKey"":""QuantityValue::LigniteCostNew_6_3_cent_per_kWh"",""value"":6.3,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost"",""context"":""Zertifikatspreis von 38 €/t CO2""}","high"
"Claim:CO2PenaltyPromotesCCSDevelopment","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","Diese „CO2-Pönale“ fördert aber zugleich die Entwicklung von Technologien zur Ab￾trennung und Speicherung von CO2 (Carbon Capture and Storage – CCS) in fossil \nbeheizten Kraftwerken.","{""normalizedKey"":""Claim::CO2PenaltyPromotesCCSDevelopment"",""relevance"":""supporting""}","high"
"Claim:CO2PenaltyPromotesCCSDevelopment","Claim","ABOUT","Technologien zur Ab￾trennung und Speicherung von CO2 (Carbon Capture and Storage – CCS)","Concept","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","Technologien zur Ab￾trennung und Speicherung von CO2 (Carbon Capture and Storage – CCS)","{""normalizedKey"":""Concept::Carbon Capture and Storage – CCS""}","high"
"Claim:CO2PenaltyPromotesCCSDevelopment","Claim","ENABLES","Entwicklung von Technologien zur Ab￾trennung und Speicherung von CO2 (Carbon Capture and Storage – CCS)","Concept","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","Diese „CO2-Pönale“ fördert aber zugleich die Entwicklung von Technologien zur Ab￾trennung und Speicherung von CO2 (Carbon Capture and Storage – CCS)","{""normalizedKey"":""Concept::Carbon Capture and Storage – CCS"",""assertedPredicate"":""ENABLES""}","high"
"Claim:CCSCostEstimates","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","Bei den BK-Kraftwerken steigen die Kosten auf etwa 4,9 Cent/kWh, bei der \nSK auf etwa 5,3 und bei GuD auf 5,8 Cent/kWh.","{""normalizedKey"":""Claim::CCSCostEstimates"",""relevance"":""core"",""claimType"":""estimate""}","high"
"Claim:CCSCostEstimates","Claim","ABOUT","Carbon Capture and Storage – CCS","Concept","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","Carbon Capture and Storage – CCS","{""normalizedKey"":""Concept::Carbon Capture and Storage – CCS""}","high"
"Claim:CCSCost_Lignite","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","BK-Kraftwerken steigen die Kosten auf etwa 4,9 Cent/kWh","{""normalizedKey"":""Claim::CCSCost_Lignite"",""relevance"":""core"",""claimType"":""estimate""}","high"
"Claim:CCSCost_Lignite","Claim","HAS_VALUE","Quantity:CCS_LigniteCost_4_9_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","68","4,9 Cent/kWh","{""normalizedKey"":""QuantityValue::CCS_LigniteCost_4_9_cent_per_kWh"",""value"":4.9,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost_with_ccs"",""approx"":true}","high"
"Claim:KyotoTargetGermany2008_2012","Claim","SUPPORTED_BY","IX.3 CO2-Emissionen bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","Deutschland zuge￾sagt, die Emission von Treibhausgasen im Zeitraum 2008 - 2012 um -21% unter das \nNiveau von 1990 abzusenken.","{""normalizedKey"":""Claim::KyotoTargetGermany2008_2012"",""relevance"":""core""}","high"
"Claim:KyotoTargetGermany2008_2012","Claim","ABOUT","Deutschland","Place","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","Deutschland","{""normalizedKey"":""Place::Deutschland""}","high"
"Claim:KyotoTargetGermany2008_2012","Claim","HAS_VALUE","Quantity:GHGReductionTarget_-21_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","um -21%","{""normalizedKey"":""QuantityValue::GHGReductionTarget_-21_pct"",""value"":-21,""unit"":""%"",""type"":""ghg_emissions_reduction_target""}","high"
"Claim:EU2020TargetGermany","Claim","SUPPORTED_BY","IX.3 CO2-Emissionen bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","Im Rahmen der Europäischen Union (EU) strebt \nDeutschland bis 2020 eine Reduktion von -40% gegenüber 1990 an","{""normalizedKey"":""Claim::EU2020TargetGermany"",""relevance"":""core""}","high"
"Claim:EU2020TargetGermany","Claim","ABOUT","Europäische Union (EU)","Organization","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","Europäischen Union (EU)","{""normalizedKey"":""Organization::Europäische Union""}","high"
"Claim:EU2020TargetGermany","Claim","HAS_VALUE","Quantity:CO2ReductionTarget_-40_pct_by_2020","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","Reduktion von -40%","{""normalizedKey"":""QuantityValue::CO2ReductionTarget_-40_pct_by_2020"",""value"":-40,""unit"":""%"",""type"":""co2_emissions_reduction_target"",""context"":""bis 2020 gegenüber 1990""}","high"
"Claim:G8Target2050","Claim","SUPPORTED_BY","IX.3 CO2-Emissionen bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","als gemeinsames Ziel vereinbart worden, die Reduzierung der CO2-Emissionen \num mindestens 50% bis 2050 zu erreichen.","{""normalizedKey"":""Claim::G8Target2050"",""relevance"":""core""}","high"
"Claim:G8Target2050","Claim","ABOUT","Gruppe der acht wichtigsten Industriestaaten (G-8)","Organization","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","Gruppe der acht wichtigsten Industriestaaten (G-8)","{""normalizedKey"":""Organization::G-8""}","high"
"Claim:G8Target2050","Claim","HAS_VALUE","Quantity:CO2ReductionTarget_50_pct_by_2050","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","mindestens 50% bis 2050","{""normalizedKey"":""QuantityValue::CO2ReductionTarget_50_pct_by_2050"",""value"":50,""unit"":""%"",""type"":""co2_emissions_reduction_target"",""context"":""bis 2050"",""min"":50}","high"
"Claim:CO2ShareOfGHG2005","Claim","SUPPORTED_BY","IX.3 CO2-Emissionen bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","Hier beträgt der CO2-Anteil an den gesamten Treibhausgas-Emissionen etwa \n87% (2005).","{""normalizedKey"":""Claim::CO2ShareOfGHG2005"",""relevance"":""core"",""asOf"":""2005""}","high"
"Claim:CO2ShareOfGHG2005","Claim","HAS_VALUE","Quantity:CO2ShareOfGHG_87_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","etwa \n87% (2005)","{""normalizedKey"":""QuantityValue::CO2ShareOfGHG_87_pct"",""value"":87,""unit"":""%"",""type"":""share_of_ghg_emissions"",""approx"":true,""asOf"":""2005""}","high"
"Claim:CO2EmissionsTrend1990to2005","Claim","SUPPORTED_BY","IX.3 CO2-Emissionen bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","die von 1.032 t (1990) auf 873 t (2005) zurückgegangen sind","{""normalizedKey"":""Claim::CO2EmissionsTrend1990to2005"",""relevance"":""core""}","high"
"Claim:CO2EmissionsTrend1990to2005","Claim","HAS_VALUE","Quantity:CO2Emissions_1990_1032_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","1.032 t (1990)","{""normalizedKey"":""QuantityValue::CO2Emissions_1990_1032_t"",""textValue"":""1.032 t"",""unit"":""t"",""type"":""co2_emissions_total"",""asOf"":""1990""}","high"
"Claim:CO2EmissionsTrend1990to2005","Claim","HAS_VALUE","Quantity:CO2Emissions_2005_873_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","873 t (2005)","{""normalizedKey"":""QuantityValue::CO2Emissions_2005_873_t"",""textValue"":""873 t"",""unit"":""t"",""type"":""co2_emissions_total"",""asOf"":""2005""}","high"
"Claim:EnergySectorCO2Share2005","Claim","SUPPORTED_BY","IX.3 CO2-Emissionen bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","in 2005 41,5% oder 362 t CO2\nauf die Energiewirtschaft","{""normalizedKey"":""Claim::EnergySectorCO2Share2005"",""relevance"":""core"",""asOf"":""2005""}","high"
"Claim:EnergySectorCO2Share2005","Claim","HAS_VALUE","Quantity:EnergySectorCO2Share_41_5_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","41,5%","{""normalizedKey"":""QuantityValue::EnergySectorCO2Share_41_5_pct"",""value"":41.5,""unit"":""%"",""type"":""share_of_co2_emissions"",""asOf"":""2005""}","high"
"Claim:EnergySectorCO2Share2005","Claim","HAS_VALUE","Quantity:EnergySectorCO2_362_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","69","362 t CO2","{""normalizedKey"":""QuantityValue::EnergySectorCO2_362_t"",""textValue"":""362 t CO2"",""unit"":""t CO2"",""type"":""co2_emissions_energy_sector"",""asOf"":""2005""}","high"
"Claim:Table13_NuclearSpecificCO2","Claim","SUPPORTED_BY","Tab. 13: Jährliche CO2-Emissionen verschiedener Stromerzeugungstechniken (Deutschland, 2005)","Table","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","71","Kernenergie 163 20 8","{""normalizedKey"":""Claim::Table13_NuclearSpecificCO2"",""relevance"":""core"",""asOf"":""2005""}","high"
"Claim:Table13_NuclearSpecificCO2","Claim","ABOUT","Kernenergie","EnergySource","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","71","Kernenergie","{""normalizedKey"":""EnergySource::Kernenergie""}","high"
"Claim:Table13_NuclearSpecificCO2","Claim","HAS_VALUE","Quantity:NuclearSpecificCO2_20_g_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","71","20","{""normalizedKey"":""QuantityValue::NuclearSpecificCO2_20_g_per_kWh"",""value"":20,""unit"":""g/kWh"",""type"":""specific_co2_emissions"",""asOf"":""2005""}","high"
"Claim:Table13_LigniteSpecificCO2","Claim","SUPPORTED_BY","Tab. 13: Jährliche CO2-Emissionen verschiedener Stromerzeugungstechniken (Deutschland, 2005)","Table","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","71","Braunkohle 155 1.030 161","{""normalizedKey"":""Claim::Table13_LigniteSpecificCO2"",""relevance"":""core"",""asOf"":""2005""}","high"
"Claim:Table13_LigniteSpecificCO2","Claim","ABOUT","Braunkohle","EnergySource","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","71","Braunkohle","{""normalizedKey"":""EnergySource::Braunkohle""}","high"
"Claim:Table13_LigniteSpecificCO2","Claim","HAS_VALUE","Quantity:LigniteSpecificCO2_1030_g_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","71","1.030","{""normalizedKey"":""QuantityValue::LigniteSpecificCO2_1030_g_per_kWh"",""value"":1030,""unit"":""g/kWh"",""type"":""specific_co2_emissions"",""asOf"":""2005""}","high"
"Claim:Replace1TWhNuclearWithLigniteIncreasesCO2","Claim","SUPPORTED_BY","IX.3 CO2-Emissionen bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","wenn man z.B. 1 TWh elektrische Energie \naus Kernenergie durch 1 TWh Strom aus Braunkohle ersetzt, dann erhöht das die \nTreibhausgasemission um rund 1 Mio. t CO2.","{""normalizedKey"":""Claim::Replace1TWhNuclearWithLigniteIncreasesCO2"",""relevance"":""core"",""claimType"":""comparison""}","high"
"Claim:Replace1TWhNuclearWithLigniteIncreasesCO2","Claim","ABOUT","Kernenergie","EnergySource","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","aus Kernenergie","{""normalizedKey"":""EnergySource::Kernenergie""}","high"
"Claim:Replace1TWhNuclearWithLigniteIncreasesCO2","Claim","ABOUT","Braunkohle","EnergySource","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","Strom aus Braunkohle","{""normalizedKey"":""EnergySource::Braunkohle""}","high"
"Claim:Replace1TWhNuclearWithLigniteIncreasesCO2","Claim","INCREASES","Treibhausgasemission","Concept","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","dann erhöht das die \nTreibhausgasemission","{""normalizedKey"":""Concept::Treibhausgasemission"",""assertedPredicate"":""INCREASES""}","high"
"Claim:Replace1TWhNuclearWithLigniteIncreasesCO2","Claim","HAS_VALUE","Quantity:SubstitutionElectricity_1_TWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","1 TWh","{""normalizedKey"":""QuantityValue::SubstitutionElectricity_1_TWh"",""value"":1,""unit"":""TWh"",""type"":""electricity_substitution_amount""}","high"
"Claim:Replace1TWhNuclearWithLigniteIncreasesCO2","Claim","HAS_VALUE","Quantity:GHGIncrease_1_Mio_t_CO2","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","rund 1 Mio. t CO2","{""normalizedKey"":""QuantityValue::GHGIncrease_1_Mio_t_CO2"",""value"":1,""unit"":""Mio. t CO2"",""type"":""ghg_emissions_increase"",""approx"":true}","high"
"Claim:NuclearSavingsGermany2005","Claim","SUPPORTED_BY","IX.3 CO2-Emissionen bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","In Deutschland betrugen diese \n„Einsparungen“ in 2005 rund 160 Mio. t CO2.","{""normalizedKey"":""Claim::NuclearSavingsGermany2005"",""relevance"":""core"",""asOf"":""2005""}","high"
"Claim:NuclearSavingsGermany2005","Claim","ABOUT","Kernenergie","EnergySource","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","Beitrag der Kernenergie","{""normalizedKey"":""EnergySource::Kernenergie""}","high"
"Claim:NuclearSavingsGermany2005","Claim","HAS_VALUE","Quantity:CO2Savings_160_Mio_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","rund 160 Mio. t CO2","{""normalizedKey"":""QuantityValue::CO2Savings_160_Mio_t"",""value"":160,""unit"":""Mio. t CO2"",""type"":""co2_emissions_savings"",""approx"":true,""asOf"":""2005""}","high"
"Claim:TransportCO2Germany2005","Claim","SUPPORTED_BY","IX.3 CO2-Emissionen bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","nämlich 164 Mio. t, die in 2005 im Bereich Verkehr frei gesetzt worden ist.","{""normalizedKey"":""Claim::TransportCO2Germany2005"",""relevance"":""supporting"",""asOf"":""2005""}","high"
"Claim:TransportCO2Germany2005","Claim","HAS_VALUE","Quantity:TransportCO2_164_Mio_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.3 CO2-Emissionen bei der Stromerzeugung","72","164 Mio. t","{""normalizedKey"":""QuantityValue::TransportCO2_164_Mio_t"",""value"":164,""unit"":""Mio. t CO2"",""type"":""co2_emissions_transport_sector"",""asOf"":""2005""}","high"
"Claim:PrimaryEnergyConsumptionGermany2004Total","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","73","im Jahr 2004 hier insgesamt rund 500 Mio. t SKE19 Energie verbraucht.","{""normalizedKey"":""Claim::PrimaryEnergyConsumptionGermany2004Total"",""relevance"":""core"",""asOf"":""2004""}","high"
"Claim:PrimaryEnergyConsumptionGermany2004Total","Claim","ABOUT","Deutschland","Place","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","73","in Deutschland","{""normalizedKey"":""Place::Deutschland""}","high"
"Claim:PrimaryEnergyConsumptionGermany2004Total","Claim","HAS_VALUE","Quantity:PrimaryEnergyConsumption_500_Mio_t_SKE","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","73","500 Mio. t SKE","{""normalizedKey"":""QuantityValue::PrimaryEnergyConsumption_500_Mio_t_SKE"",""value"":500,""unit"":""Mio. t SKE"",""type"":""primary_energy_consumption"",""approx"":true,""asOf"":""2004""}","high"
"Claim:PrimaryEnergyMixGermany2004_MineraloeleShare","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","73","Mineralöle (~ 36%)","{""normalizedKey"":""Claim::PrimaryEnergyMixGermany2004_MineraloeleShare"",""relevance"":""core"",""asOf"":""2004""}","high"
"Claim:PrimaryEnergyMixGermany2004_MineraloeleShare","Claim","ABOUT","Mineralöle","EnergySource","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","73","Mineralöle","{""normalizedKey"":""EnergySource::Mineralöle""}","high"
"Claim:PrimaryEnergyMixGermany2004_MineraloeleShare","Claim","HAS_VALUE","Quantity:MineraloeleShare_36_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","73","(~ 36%)","{""normalizedKey"":""QuantityValue::MineraloeleShare_36_pct"",""value"":36,""unit"":""%"",""type"":""share_of_primary_energy_consumption"",""approx"":true,""asOf"":""2004""}","high"
"Claim:PrimaryEnergyMixGermany2004_ErdgasShare","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","73","Erd￾gas (~ 22%)","{""normalizedKey"":""Claim::PrimaryEnergyMixGermany2004_ErdgasShare"",""relevance"":""core"",""asOf"":""2004""}","high"
"Claim:PrimaryEnergyMixGermany2004_ErdgasShare","Claim","ABOUT","Erdgas","EnergySource","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","73","Erd￾gas","{""normalizedKey"":""EnergySource::Erdgas""}","high"
"Claim:PrimaryEnergyMixGermany2004_ErdgasShare","Claim","HAS_VALUE","Quantity:ErdgasShare_22_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","73","(~ 22%)","{""normalizedKey"":""QuantityValue::ErdgasShare_22_pct"",""value"":22,""unit"":""%"",""type"":""share_of_primary_energy_consumption"",""approx"":true,""asOf"":""2004""}","high"
"Claim:ReservesResourcesTable14_Uran","Claim","SUPPORTED_BY","Tab. 14: Weltweite Reserven/Ressourcen und weltweiter Verbrauch an Energierohstoffen (Bezugsjahr 2004)","Table","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","74","Uran (Mio. t) 4,74* ca. 10 ca. 0,070","{""normalizedKey"":""Claim::ReservesResourcesTable14_Uran"",""relevance"":""core"",""asOf"":""2004""}","high"
