"subject","subjectType","predicate","object","objectType","sourceDoc","sourceSection","sourcePage","sourceQuote","qualifiers","confidence"
"Claim::definition_thermal_reactors","Claim","ABOUT","Thermische Reaktoren","Concept","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","15","thermische Reaktoren, bezeichnet","{""normalizedKey"":""Claim::definition_thermal_reactors"",""relevance"":""core"",""claimType"":""definition""}","high"
"Thermische Reaktoren","Concept","HAS_NEUTRON_SPECTRUM","thermisches Neutronenspektrum","Concept","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","15","thermischen Neutronenspekt￾rum","{""normalizedKey"":""Concept::Thermische Reaktoren""}","high"

"Claim::cr_definition_ratio","Claim","SUPPORTED_BY","II Das Generationenschema der Kernreaktoranlagen","Section","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","In diesem Kontext re￾präsentiert die Konversionsrate (CR) eines Reaktorsystems das Verhältnis von \nkonvertierten oder „erbrüteten“ Spaltstoffkernen zu verbrauchten Spaltstoffkernen.","{""normalizedKey"":""Claim::cr_definition_ratio"",""relevance"":""core"",""claimType"":""definition""}","high"
"Konversionsrate (CR)","Concept","DEFINED_IN","II Das Generationenschema der Kernreaktoranlagen","Section","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","Konversionsrate (CR) eines Reaktorsystems das Verhältnis von \nkonvertierten oder „erbrüteten“ Spaltstoffkernen zu verbrauchten Spaltstoffkernen.","{""normalizedKey"":""Concept::Konversionsrate (CR)""}","high"
"Claim::cr_definition_ratio","Claim","ABOUT","Konversionsrate (CR)","Concept","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","Konversionsrate (CR)","{""normalizedKey"":""Claim::cr_definition_ratio"",""relevance"":""core"",""claimType"":""definition""}","high"

"Claim::cr_range_thermal_lwr_0_5_0_6","Claim","SUPPORTED_BY","II Das Generationenschema der Kernreaktoranlagen","Section","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","In \nthermischen LWR Anlagen beträgt CR ~ 0,5 bis 0,6","{""normalizedKey"":""Claim::cr_range_thermal_lwr_0_5_0_6"",""relevance"":""core""}","high"
"Claim::cr_range_thermal_lwr_0_5_0_6","Claim","ABOUT","Leichtwasserreaktoren (LWR)","Reactor","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","thermischen LWR Anlagen","{""normalizedKey"":""Claim::cr_range_thermal_lwr_0_5_0_6"",""relevance"":""core""}","high"
"Claim::cr_range_thermal_lwr_0_5_0_6","Claim","HAS_VALUE","QuantityValue::cr_thermal_lwr_0_5_0_6","QuantityValue","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","CR ~ 0,5 bis 0,6","{""normalizedKey"":""Claim::cr_range_thermal_lwr_0_5_0_6""}","high"
"QuantityValue::cr_thermal_lwr_0_5_0_6","QuantityValue","HAS_UNIT","CR","Unit","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","0,5 bis 0,6","{""normalizedKey"":""QuantityValue::cr_thermal_lwr_0_5_0_6"",""textValue"":""0,5 bis 0,6"",""min"":0.5,""max"":0.6,""unit"":""CR"",""type"":""conversion_ratio"",""approx"":true}","high"

"Claim::cr_range_fast_reactors_0_7_1_1","Claim","SUPPORTED_BY","II Das Generationenschema der Kernreaktoranlagen","Section","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","in schnellen Reaktoren kann der \nWert ansteigen auf CR= 0,7 ... 1,1.","{""normalizedKey"":""Claim::cr_range_fast_reactors_0_7_1_1"",""relevance"":""core""}","high"
"Claim::cr_range_fast_reactors_0_7_1_1","Claim","ABOUT","schnelle Reaktoren","Concept","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","in schnellen Reaktoren","{""normalizedKey"":""Claim::cr_range_fast_reactors_0_7_1_1"",""relevance"":""core""}","high"
"Claim::cr_range_fast_reactors_0_7_1_1","Claim","HAS_VALUE","QuantityValue::cr_fast_reactors_0_7_1_1","QuantityValue","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","CR= 0,7 ... 1,1","{""normalizedKey"":""Claim::cr_range_fast_reactors_0_7_1_1""}","high"
"QuantityValue::cr_fast_reactors_0_7_1_1","QuantityValue","HAS_UNIT","CR","Unit","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","0,7 ... 1,1","{""normalizedKey"":""QuantityValue::cr_fast_reactors_0_7_1_1"",""textValue"":""0,7 ... 1,1"",""min"":0.7,""max"":1.1,""unit"":""CR"",""type"":""conversion_ratio""}","high"

"Claim::breeding_rate_definition_cr_gt_1","Claim","SUPPORTED_BY","II Das Generationenschema der Kernreaktoranlagen","Section","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","(Bei CR > 1,0 spricht man auch von einer Brutra￾te.)","{""normalizedKey"":""Claim::breeding_rate_definition_cr_gt_1"",""relevance"":""supporting"",""claimType"":""definition""}","high"
"Brutrate","Concept","DEFINED_IN","II Das Generationenschema der Kernreaktoranlagen","Section","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","spricht man auch von einer Brutra￾te","{""normalizedKey"":""Concept::Brutrate""}","high"
"Claim::breeding_rate_definition_cr_gt_1","Claim","ABOUT","Brutrate","Concept","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","von einer Brutra￾te","{""normalizedKey"":""Claim::breeding_rate_definition_cr_gt_1"",""relevance"":""supporting"",""claimType"":""definition""}","high"
"Claim::breeding_rate_definition_cr_gt_1","Claim","HAS_VALUE","QuantityValue::cr_threshold_gt_1_0","QuantityValue","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","CR > 1,0","{""normalizedKey"":""Claim::breeding_rate_definition_cr_gt_1""}","high"
"QuantityValue::cr_threshold_gt_1_0","QuantityValue","HAS_UNIT","CR","Unit","STE-Research-Report_Ch2.pdf","II Das Generationenschema der Kernreaktoranlagen","16","1,0","{""normalizedKey"":""QuantityValue::cr_threshold_gt_1_0"",""value"":1.0,""unit"":""CR"",""type"":""conversion_ratio_threshold"",""context"":""CR > 1,0""}","high"
